"","start.station.id","start.station.latitude","start.station.longitude","hire"
"645",3518,40.808442,-73.9452087,740
"646",3557,40.75742,-73.945133,42
"647",3095,40.71929301,-73.94500379,358
"648",3076,40.70870368,-73.9448625,551
"649",3094,40.7169811,-73.94485918,443
"650",3500,40.7989445,-73.944846,203
"651",3241,40.686203,-73.944694,448
"652",3086,40.715143,-73.944507,1381
"653",3157,40.77518615,-73.94446054,424
"654",3108,40.72557,-73.94434,1063
"655",3501,40.8014866,-73.9442507,226
"656",3502,40.7954121,-73.9441232,332
"657",3047,40.6823687,-73.944118,418
"658",3070,40.70510918,-73.94407279,224
"659",3081,40.711863,-73.944024,563
"660",3067,40.7016657,-73.9437303,396
"661",3061,40.69622937,-73.94371094,159
"662",3425,40.7892105,-73.94370784,631
"663",3130,40.75325964,-73.94335788,386
"664",3126,40.74718234,-73.9432635,811
"665",3390,40.79329668,-73.9432083,323
"666",3106,40.72325,-73.94308,945
"667",3529,40.8107922,-73.9430681,525
"668",3503,40.80295,-73.942954,184
"669",3494,40.797911,-73.9423,259
"670",3430,40.7190789117956,-73.9422369003296,777
"671",3054,40.6894932,-73.942061,358
"672",3492,40.8005385,-73.9419949,80
"673",3527,40.80698,-73.941747,223
"674",3351,40.7869946,-73.94164802,1062
"675",3551,40.795508,-73.941606,193
"676",3041,40.67890679,-73.94142771,275
"677",3179,40.698617,-73.941342,228
"678",3618,40.7485,-73.941275,287
"679",3565,40.7614376,-73.9411265,218
"680",3050,40.6851532,-73.94111,457
"681",3083,40.71247661,-73.94100005,520
"682",3129,40.75110165,-73.94073717,1565
"683",3068,40.7031724,-73.940636,414
"684",3074,40.70767788,-73.94016171,829
"685",3059,40.6933982,-73.939877,219
"686",3646,40.7631548191037,-73.9398550987244,132
"687",3506,40.8013066,-73.9398167,158
"688",3556,40.7527085,-73.9397405,306
"689",3507,40.8045555,-73.9396861,1291
"690",3391,40.7892529,-73.93956237,256
"691",3622,40.80756,-73.939182,277
"692",3559,40.7576314,-73.9391224,63
"693",3567,40.7627442,-73.9391141,67
"694",3493,40.799139,-73.9389152,231
"695",3044,40.6800105,-73.938475,123
"696",3496,40.7923272,-73.9383,534
"697",3046,40.682601,-73.938037,344
"698",3555,40.751047,-73.93797,474
"699",3504,40.8029263,-73.9379,254
"700",3064,40.69681963,-73.93756926,839
"701",3588,40.7671863,-73.9373554,278
"702",3490,40.796879,-73.937261,188
"703",3647,40.7412830935599,-73.9372587203979,120
"704",3058,40.69237074,-73.93705428,283
"705",3586,40.7638753,-73.9364848,79
"706",3625,40.7525758,-73.9364281,146
"707",3505,40.805726,-73.936322,118
"708",3564,40.7601853,-73.9362726,60
"709",3495,40.7945663,-73.9362541,202
"710",3052,40.686312,-73.935775,393
"711",3221,40.743,-73.93561,232
"712",3609,40.7692475,-73.9354504,244
"713",3123,40.74469738,-73.93540375,255
"714",3491,40.79747,-73.93504,275
"715",3043,40.6814598,-73.934903,144
"716",3499,40.8006721,-73.9349,208
"717",3589,40.7668,-73.9347774,192
"718",3560,40.754876,-73.934326,233
"719",3577,40.7628138,-73.9342862,203
"720",3610,40.770845,-73.934171,359
"721",3512,40.7747175,-73.9337894,50
"722",3654,40.7518695142187,-73.933492898941,200
"723",3497,40.7949879,-73.9333349,647
"724",3563,40.757186,-73.932719,300
"725",3607,40.7682,-73.9322662,180
"726",3566,40.7596276,-73.9321455,240
"727",3498,40.7974772,-73.9311847,182
"728",3621,40.7739825,-73.9309134,146
"729",3591,40.7659,-73.930819,282
"730",3575,40.76108,-73.930562,208
"731",3042,40.6794268,-73.9298911,311
"732",3592,40.7633589,-73.9286471,366
"733",3612,40.7703743,-73.9286078,152
"734",3653,40.7582046469676,-73.9283215999603,237
"735",3561,40.7531106,-73.9279917,222
"736",3514,40.7767,-73.927631,323
"737",3605,40.7658346,-73.9265474,351
"738",3568,40.7569332,-73.9262231,412
"739",3593,40.761584,-73.925921,841
"740",3614,40.768692,-73.9249574,405
"741",3619,40.7713615,-73.9246145,239
"742",3573,40.7580583,-73.9242751,193
"743",3603,40.7647,-73.9240312,360
"744",3513,40.774645,-73.923706,120
"745",3570,40.7557327,-73.9236611,329
"746",3524,40.7774552,-73.9225403,263
"747",3595,40.760339,-73.9222427,290
"748",3572,40.756913,-73.921631,491
"749",3602,40.763154,-73.920827,447
"750",3515,40.774591,-73.918544,220
"751",3516,40.7699176,-73.9184057,740
"752",3532,40.78145,-73.9183302,355
"753",3517,40.7711528,-73.9170074,334
"754",3617,40.7671,-73.9169858,345
"755",3662,40.7612938972891,-73.916916847229,265
"756",3597,40.7577284,-73.9166368,253
"757",3523,40.7729,-73.916142,184
"758",3525,40.776165,-73.9153175,120
"759",3530,40.7787185,-73.9145645,212
"760",3598,40.7595701,-73.9142678,179
"761",3616,40.7656251,-73.9136695,383
"762",3526,40.7747878,-73.9125551,634
"763",3522,40.7701477,-73.9120938,202
"764",3528,40.7713937,-73.9077436,210
"765",3488,45.5063640540114,-73.5694634914398,1
